variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
phi4_w32,4,50,-211.79441467344762,38.23135982513428,69.49921287536621,37.52834238009453,,,500.0,0.0
phi4_w32,4,100,-232.2483577233553,38.232819480896,70.07474769592285,37.90594509949088,,,500.0,0.0
phi4_w32,5,4,-182.6840105545521,35.09775417327881,50.86188756942749,29.538415515720843,,,500.0,0.0
phi4_w32,5,8,-188.9521907274425,37.440831680297855,62.125097846984865,34.3179240417853,,,500.0,0.0
phi4_w32,5,16,-191.42243516802787,38.19093971252441,66.93894779205323,36.94856149375439,,,500.0,0.0
phi4_w32,5,32,-191.61803062409163,38.149251823425296,68.69954322814941,37.67392870029435,,,500.0,0.0
phi4_w32,5,50,-192.10486363679172,38.191766357421876,69.48409004211426,37.82491089046002,,,500.0,0.0
phi4_w32,5,100,-193.53426338553427,38.26962417602539,70.07177345275879,37.97500308006704,,,500.0,0.0
phi4_w64,1,4,-19.1384086585138,1.1807922327518463,2.1675192642211916,1.097726416606456,,,138.85,1.0
phi4_w64,1,8,-28.78113578996621,0.7566320949792862,2.151654942035675,1.1274409460212338,,,185.66,1.0
phi4_w64,1,16,-42.1802613863349,0.5276469853520394,2.184976272583008,2.0642636685515754,,,245.31,1.0
phi4_w64,1,32,-59.24775898242369,0.436853374838829,2.24044673204422,0.7127066769664816,,,300.11,0.99
phi4_w64,1,50,-71.0402747245133,0.36765744805336,2.210798652172089,0.7825270781427622,,,326.74,1.0
phi4_w64,1,100,-102.38959411226213,0.3392064338922501,3.5020753502845765,0.7696218943845946,,,392.76,0.91
phi4_w64,2,4,-179.91984785467386,34.25866799354553,49.94944229602814,29.55854197770357,,,500.0,0.0
