config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,4,-83.68846185877919,277,True,,,,3.0708043575286865,277.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,5,-61.507872212678194,206,True,,,,2.2089860439300537,206.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,6,-105.36703265085816,314,True,,,,2.7241251468658447,314.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,7,-183.4143647775054,539,True,,,,3.128087043762207,539.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,8,-24.75644738227129,122,True,,,,3.3101322650909424,122.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,9,-28.483257122337818,112,True,,,,2.780115842819214,112.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,10,-8.717190407216549,38,True,,,,3.0514562129974365,38.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,11,-308.61293768137693,904,True,,,,3.5444557666778564,904.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,12,-65.41037414595485,227,True,,,,2.8323919773101807,227.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,13,-186.56654758378863,576,True,,,,3.245938777923584,576.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,14,-368.33635802939534,1024,False,,,,28.24089813232422,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,15,-60.2349443025887,217,True,,,,3.804823875427246,217.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,16,-27.254155483096838,97,True,,,,3.556455373764038,97.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,17,-379.39786959439516,1024,False,,,,15.474991798400879,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,18,-153.16569573432207,496,True,,,,2.811708450317383,496.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,19,-86.91513085737824,281,True,,,,2.381232738494873,281.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,0,-16.562327228486538,92,True,,,,2.757049560546875,92.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,1,-15.367945306003094,64,True,,,,3.7558412551879883,64.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,2,-18.85205325856805,88,True,,,,3.1346333026885986,88.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,3,-42.02535318955779,153,True,,,,2.927196502685547,153.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,4,-31.964383900165558,123,True,,,,3.688933849334717,123.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,5,-13.384113810956478,49,True,,,,3.3278512954711914,49.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,6,-8.4048463832587,53,True,,,,3.4726955890655518,53.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,7,-41.89817018061876,168,True,,,,3.0840845108032227,168.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,8,-367.4522451348603,1024,False,,,,8.672083854675293,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,9,-234.85478650033474,753,True,,,,3.2422287464141846,753.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,10,-141.72107542306185,438,True,,,,2.485557794570923,438.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,11,-303.0323635265231,855,True,,,,2.1988537311553955,855.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,12,-403.5017658434808,1024,False,,,,29.10538101196289,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,13,-65.018909111619,212,True,,,,3.735250473022461,212.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,14,-38.457375527359545,138,True,,,,2.4488463401794434,138.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,15,-111.6783053651452,296,True,,,,2.9786391258239746,296.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,16,-167.10141179710627,444,True,,,,2.860663890838623,444.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,17,-75.92438039183617,240,True,,,,2.7852394580841064,240.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,18,-85.4254217594862,262,True,,,,2.0521576404571533,262.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,1,19,-255.87899247184396,760,True,,,,2.586869955062866,760.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,0,-115.13544170558453,356,True,,,,2.998422145843506,356.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,1,-7.167583528906107,44,True,,,,3.4340500831604004,44.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,2,-283.2063712403178,933,True,,,,3.5221750736236572,933.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,3,-134.25303889252245,387,True,,,,2.5832157135009766,387.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,4,-145.35330605506897,438,True,,,,3.340298652648926,438.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,5,-69.95150612294674,225,True,,,,3.0255560874938965,225.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,6,-33.98852663487196,151,True,,,,2.754718542098999,151.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,7,-312.65899335220456,917,True,,,,3.16256046295166,917.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,8,-218.48627298884094,748,True,,,,2.7451324462890625,748.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,9,-211.8614227026701,605,True,,,,3.6084964275360107,605.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,10,-349.0617039129138,1024,False,,,,7.863736629486084,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,11,-95.85397871211171,305,True,,,,3.659276247024536,305.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,12,-340.9423881415278,911,True,,,,3.618318796157837,911.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,13,-40.94695329666138,156,True,,,,2.997462511062622,156.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,14,-185.356390979141,579,True,,,,2.950883150100708,579.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,15,-169.74401307851076,516,True,,,,3.6567554473876953,516.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,16,-355.27910878136754,1001,True,,,,3.684364080429077,1001.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,17,-200.6816997230053,635,True,,,,2.74654221534729,635.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,18,-6.683168791234493,40,True,,,,3.869985342025757,40.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,2,19,-68.72345222532749,205,True,,,,2.7645392417907715,205.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,0,-4.134139470756054,33,True,,,,2.571013927459717,33.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,1,-8.698293201625347,67,True,,,,3.510267496109009,67.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,2,-38.07704370468855,160,True,,,,3.6994948387145996,160.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,3,-108.57306764274836,332,True,,,,3.2648966312408447,332.0
