variant,train_size,test_size,delta_iqm,ci_low,ci_high
embed_dim16,4,50,0.045464933322340174,0.006106484347970749,0.12382626740240994
embed_dim16,4,100,0.1048517947488176,0.029481983226297064,0.24171592560743604
embed_dim16,16,4,0.0012644542690367262,-0.0022604826512137763,0.0018205281135159253
embed_dim16,16,8,-0.0005412555478543357,-0.0022976537732125233,0.0007893200558747685
embed_dim16,16,16,0.0,0.0,0.0
embed_dim16,16,32,0.0024943337373476058,0.0013049831341971723,0.003975974802752173
embed_dim16,16,50,0.0036760502128641757,0.0022431032445349905,0.005633010396164817
embed_dim16,16,100,0.0065943660500433765,0.002126283682169272,0.01362178560343615
embed_dim16,50,4,-0.09191420357599626,-0.1812500845213834,-0.028911464679509336
embed_dim16,50,8,-0.0613711243596764,-0.14415819162517726,-0.021029838865450217
embed_dim16,50,16,-0.03350490679940125,-0.08948598123120932,-0.014784344535419325
embed_dim16,50,32,-0.011640382278250186,-0.042968927550396274,-0.004234040070105823
embed_dim16,50,50,0.0,0.0,0.0
embed_dim16,50,100,0.02319563653102567,0.010027735314026268,0.06428313277809834
embed_dim16,100,4,-0.04585966190533473,-0.10448173526833526,-0.033043762285951246
embed_dim16,100,8,-0.01908453522945853,-0.06802246354476855,0.028622199899106016
embed_dim16,100,16,-0.011592245945167896,-0.03830718994257524,0.04166262751724583
embed_dim16,100,32,-0.005388160301637373,-0.019346360648956302,0.036610519826895026
embed_dim16,100,50,-0.0011893288473922828,-0.010996630051967196,0.02494096159091715
embed_dim16,100,100,0.0,0.0,0.0
embed_dim32,4,4,0.0,0.0,0.0
embed_dim32,4,8,0.026708013954938308,-0.0014754069789209383,0.050182880788169126
embed_dim32,4,16,0.013697334510660278,-0.0010739680676958112,0.030637576697324437
embed_dim32,4,32,0.049918763328312056,0.016447827799366155,0.07780827901909997
embed_dim32,4,50,0.1151434817816858,0.04127391815152467,0.13030883074892508
embed_dim32,4,100,0.21428037356079563,0.08587636676632508,0.2296794110083061
embed_dim32,16,4,0.001397472602589563,-0.0006705377630022991,0.0031917519381644555
embed_dim32,16,8,-0.0007516014517289967,-0.004522634907634271,0.0025815412600666368
embed_dim32,16,16,0.0,0.0,0.0
embed_dim32,16,32,0.004225908823688007,0.0013172914760098593,0.0066653351451660585
embed_dim32,16,50,0.005182211242939975,0.003182648282638515,0.0066454282064886865
embed_dim32,16,100,0.012250272662223042,0.006071030918578931,0.016382347538729063
embed_dim32,50,4,-0.025229730833217556,-0.05426214299082588,-0.010670012825332012
